row_id,energy
95172,2154.4043
95173,2213.5618
95174,2363.314
95175,2416.288
95176,2403.036
95177,2422.2764
95178,2422.2764
95179,2403.966
95180,2403.966
95181,2377.562
95182,2377.562
95183,2278.7302
95184,2145.4426
95185,1969.3282
95186,1822.3202
95187,1715.7649
95188,1664.9443
95189,1664.9443
95190,1672.3701
95191,1747.5371
95192,1840.9
95193,1915.037
95194,1980.7415
95195,1989.3706
95196,2095.1655
95197,2157.8806
95198,2328.721
95199,2377.5222
95200,2337.731
95201,2356.9714
95202,2356.9714
95203,2369.373
95204,2369.373
95205,2342.969
95206,2342.969
95207,2243.2544
95208,2107.292
95209,1927.4581
95210,1791.3593
95211,1684.8041
95212,1633.9835
95213,1608.7513
95214,1616.1771
95215,1714.9996
95216,1808.3624
95217,1903.4196
95218,1969.1241
95219,1977.7533
95220,2084.1685
95221,2124.3313
95222,2290.5042
95223,2279.5728
95224,2239.7815
95225,2259.022
95226,2259.022
95227,2295.713
95228,2295.713
95229,2269.3088
95230,2269.3088
95231,2212.2937
95232,2058.0198
95233,1898.0062
95234,1767.9164
95235,1661.3612
95236,1610.5406
95237,1585.3085
95238,1592.7343
95239,1685.5477
95240,1778.9105
95241,1873.9677
95242,1939.6722
95243,1948.3014
95244,2054.7168
95245,2091.322
95246,2257.4949
95247,2246.5635
95248,2206.7722
95249,2226.0127
95250,2226.0127
95251,2262.7036
95252,2262.7036
95253,2236.2996
95254,2236.2996
95255,2182.842
95256,1997.6316
95257,1921.0516
95258,1754.9557
95259,1663.1798
95260,1628.337
95261,1603.1049
95262,1607.9148
95263,1677.1299
95264,1770.4929
95265,1865.55
95266,1934.4602
95267,1943.0894
95268,2049.505
95269,2086.1099
95270,2249.0767
95271,2238.1455
95272,2198.3542
95273,2229.5513
95274,2229.5513
95275,2250.2273
95276,2250.2273
95277,2223.8232
95278,2223.8232
95279,2145.298
95280,1888.0208
95281,1836.6459
95282,1656.893
95283,1526.878
95284,1503.0382
95285,1477.806
95286,1482.616
95287,1501.6897
95288,1573.458
95289,1610.4307
95290,1683.6892
95291,1733.5088
95292,1822.2898
95293,1858.8951
95294,2000.7745
95295,2015.4264
95296,1982.994
95297,2002.2343
95298,2006.9142
95299,1994.6481
95300,1994.6481
95301,1968.244
95302,1968.244
95303,1916.4269
95304,1714.0298
95305,1831.589
95306,1701.6698
95307,1601.3356
95308,1545.6302
95309,1520.3981
95310,1523.5625
95311,1526.8016
95312,1502.0328
95313,1461.1779
95314,1526.6537
95315,1753.3124
95316,1842.0934
95317,1878.6987
95318,2023.7839
95319,2017.0254
95320,1977.234
95321,1996.4742
95322,2019.0007
95323,2088.6755
95324,2097.0474
95325,2075.3984
95326,2075.3984
95327,2013.2772
95328,1914.1626
95329,1880.4672
95330,1727.0839
95331,1613.8416
95332,1597.3951
95333,1572.163
95334,1579.5887
95335,1690.818
95336,1851.8673
95337,1927.154
95338,1981.8224
95339,2025.5135
95340,2114.2952
95341,2150.9004
95342,2295.985
95343,2375.3765
95344,2335.5852
95345,2354.8257
95346,2354.8257
95347,2387.3438
95348,2387.3438
95349,2360.9397
95350,2360.9397
95351,2218.6575
95352,2083.515
95353,1945.1251
95354,1801.0791
95355,1694.5238
95356,1659.681
95357,1634.4489
95358,1641.8746
95359,1740.6971
95360,1834.06
95361,1929.1172
95362,1994.8217
95363,2003.4508
95364,2109.8662
95365,2146.4714
95366,2312.6443
95367,2406.7627
95368,2366.9714
95369,2386.212
95370,2386.212
95371,2404.003
95372,2404.003
95373,2377.5989
95374,2377.5989
95375,2237.9915
95376,2100.174
95377,1953.1558
95378,1801.0791
95379,1694.5238
95380,1659.681
95381,1634.4489
95382,1641.8746
95383,1740.6971
95384,1834.06
95385,1929.1172
95386,1994.8217
95387,2003.4508
95388,2109.8662
95389,2146.4714
95390,2312.6443
95391,2406.7627
95392,2366.9714
95393,2386.212
95394,2386.212
95395,2404.003
95396,2404.003
95397,2377.5989
95398,2377.5989
95399,2237.9915
95400,2100.174
95401,1953.1558
95402,1807.0881
95403,1700.5328
95404,1665.6901
95405,1640.4579
95406,1647.8837
95407,1740.6971
95408,1834.06
95409,1929.1172
95410,1994.8217
95411,2003.4508
95412,2109.8662
95413,2146.4714
95414,2312.6443
95415,2406.7627
95416,2366.9714
95417,2386.212
95418,2386.212
95419,2404.003
95420,2404.003
95421,2377.5989
95422,2377.5989
95423,2237.9915
95424,2100.174
95425,1944.1312
95426,1777.418
95427,1685.642
95428,1650.7992
95429,1625.567
95430,1630.9943
95431,1700.2095
95432,1793.5724
95433,1888.6295
95434,1957.5398
95435,1966.169
95436,2072.5842
95437,2109.1895
95438,2272.1562
95439,2366.275
95440,2326.4836
95441,2357.6807
95442,2357.6807
95443,2359.4568
95444,2359.4568
95445,2333.0527
95446,2333.0527
95447,2192.7756
95448,2023.8337
95449,1882.7246
95450,1702.3545
95451,1572.3396
95452,1548.4996
95453,1523.2675
95454,1528.6947
95455,1547.7686
95456,1641.227
95457,1678.1996
95458,1751.4581
95459,1801.2778
95460,1890.0588
95461,1926.6642
95462,2068.5437
95463,2169.345
95464,2151.7458
95465,2170.9863
95466,2175.6663
95467,2148.5667
95468,2148.5667
95469,2122.1626
95470,2122.1626
95471,1986.9036
95472,1872.842
95473,1844.5288
95474,1706.648
95475,1580.6045
95476,1524.8992
95477,1499.667
95478,1503.4487
95479,1506.6879
95480,1481.9191
95481,1441.0641
95482,1506.5399
95483,1733.1986
95484,1821.9796
95485,1858.585
95486,2003.6702
95487,2083.0613
95488,2043.2701
95489,2062.5103
95490,2085.0369
95491,2154.7117
95492,2170.428
95493,2148.7788
95494,2148.7788
95495,2026.217
95496,1879.4346
95497,1867.6978
95498,1713.6971
95499,1600.4548
95500,1584.0084
95501,1558.7762
95502,1566.8193
95503,1678.0486
95504,1839.0979
95505,1914.3846
95506,1969.053
95507,2012.7441
95508,2101.5256
95509,2138.1309
95510,2315.9558
95511,2395.3472
95512,2355.556
95513,2374.7964
95514,2374.7964
95515,2407.3145
95516,2407.3145
95517,2395.734
95518,2395.734
95519,2205.888
95520,2070.7454
95521,1960.7963
95522,1791.5918
95523,1685.0365
95524,1650.1937
95525,1624.9615
95526,1633.0046
95527,1731.8271
95528,1825.1901
95529,1920.2472
95530,1985.9517
95531,1994.5808
95532,2100.996
95533,2137.6013
95534,2336.5144
95535,2430.6328
95536,2390.8416
95537,2410.082
95538,2410.082
95539,2427.873
95540,2427.873
95541,2416.2925
95542,2416.2925
95543,2253.6624
95544,2100.8262
95545,1990.0626
95546,1812.8275
95547,1706.2722
95548,1671.4294
95549,1646.1973
95550,1654.2404
95551,1753.0629
95552,1846.4258
95553,1941.4829
95554,2007.1874
95555,2015.8165
95556,2122.2317
95557,2158.837
95558,2357.75
95559,2451.8684
95560,2412.0771
95561,2431.3176
95562,2431.3176
95563,2449.1086
95564,2449.1086
95565,2437.528
95566,2437.528
95567,2274.898
95568,2122.0618
95569,1990.0626
95570,1818.8365
95571,1712.2812
95572,1677.4385
95573,1652.2063
95574,1660.2494
95575,1753.0629
95576,1846.4258
95577,1941.4829
95578,2007.1874
95579,2015.8165
95580,2122.2317
95581,2158.837
95582,2357.75
95583,2451.8684
95584,2412.0771
95585,2431.3176
95586,2431.3176
95587,2449.1086
95588,2449.1086
95589,2437.528
95590,2437.528
95591,2274.898
95592,2122.0618
95593,1958.0438
95594,1788.868
95595,1697.092
95596,1662.2493
95597,1637.0171
95598,1642.4443
95599,1711.6595
95600,1805.0225
95601,1900.0796
95602,1968.9899
95603,1977.619
95604,2084.0342
95605,2120.6394
95606,2316.347
95607,2410.4653
95608,2370.674
95609,2401.8713
95610,2401.8713
95611,2403.6475
95612,2403.6475
95613,2392.067
95614,2392.067
95615,2206.688
95616,2044.8062
95617,1905.5072
95618,1722.6746
95619,1592.6597
95620,1568.8197
95621,1543.5875
95622,1549.0148
95623,1568.0886
95624,1661.5471
95625,1698.5197
95626,1771.7782
95627,1821.5979
95628,1910.3789
95629,1946.9843
95630,2121.6038
95631,2222.4055
95632,2204.8064
95633,2224.0469
95634,2228.7268
95635,2201.6274
95636,2201.6274
95637,2190.0469
95638,2190.0469
95639,2009.6862
95640,1902.6844
95641,1849.0754
95642,1708.732
95643,1582.6886
95644,1526.9833
95645,1501.7511
95646,1505.5328
95647,1508.772
95648,1484.0032
95649,1443.1482
95650,1508.624
95651,1735.2827
95652,1824.0637
95653,1860.6691
95654,2038.4946
95655,2117.886
95656,2078.0947
95657,2097.3352
95658,2119.8616
95659,2189.536
95660,2205.2524
95661,2198.4268
95662,2198.4268
95663,2030.7637
95664,1891.041
95665,1872.2444
95666,1715.7812
95667,1602.539
95668,1586.0925
95669,1560.8604
95670,1568.9034
95671,1680.1327
95672,1841.182
95673,1916.4688
95674,1971.1371
95675,2014.8282
95676,2103.6099
95677,2140.215
95678,2318.04
95679,2397.4314
95680,2357.6401
95681,2376.8806
95682,2376.8806
95683,2409.3987
95684,2409.3987
95685,2397.818
95686,2397.818
95687,2210.4343
95688,2082.3518
95689,1950.1299
95690,1803.004
95691,1696.4487
95692,1661.606
95693,1636.3738
95694,1644.4169
95695,1743.2394
95696,1836.6023
95697,1931.6594
95698,1997.3639
95699,2005.993
95700,2112.4084
95701,2149.0137
95702,2347.9268
95703,2442.0452
95704,2402.254
95705,2421.4944
95706,2421.4944
95707,2439.2854
95708,2439.2854
95709,2427.7048
95710,2427.7048
95711,2242.9958
95712,2112.2385
95713,1948.1049
95714,1792.9484
95715,1686.3931
95716,1651.5503
95717,1626.3181
95718,1634.3612
95719,1733.1837
95720,1826.5466
95721,1921.6038
95722,1987.3082
95723,1995.9374
95724,2102.3528
95725,2138.958
95726,2337.871
95727,2431.9895
95728,2392.1982
95729,2411.4387
95730,2411.4387
95731,2429.2297
95732,2429.2297
95733,2417.6492
95734,2417.6492
95735,2232.9402
95736,2102.1829
95737,1943.2765
95738,1797.2089
95739,1690.6536
95740,1655.8108
95741,1630.5786
95742,1638.0044
95743,1730.8179
95744,1824.1808
95745,1919.2379
95746,1984.9424
95747,1993.5715
95748,2099.9868
95749,2136.592
95750,2335.5051
95751,2429.6235
95752,2389.8323
95753,2409.0728
95754,2409.0728
95755,2426.8638
95756,2426.8638
95757,2415.2832
95758,2415.2832
95759,2228.112
95760,2090.2947
95761,1904.4485
95762,1710.6785
95763,1646.5765
95764,1611.7338
95765,1586.5016
95766,1591.3115
95767,1738.8092
95768,1832.1721
95769,1927.2292
95770,1996.1395
95771,2039.9448
95772,2101.2432
95773,2137.8484
95774,2286.732
95775,2380.8503
95776,2341.059
95777,2372.2563
95778,2372.2563
95779,2374.0325
95780,2374.0325
95781,2362.452
95782,2362.452
95783,2197.0366
95784,1996.371
95785,1922.2953
95786,1714.8684
95787,1612.5276
95788,1588.6876
95789,1563.4554
95790,1568.2654
95791,1637.8893
95792,1731.3478
95793,1768.3203
95794,1841.5789
95795,1926.5742
95796,1970.2385
95797,2006.8439
95798,2134.6394
95799,2235.4412
95800,2203.009
95801,2222.2495
95802,2226.9294
95803,2214.6633
95804,2214.6633
95805,2203.0828
95806,2203.0828
95807,2042.6852
95808,1896.9001
95809,1680.2206
95810,1569.6124
95811,1443.5691
95812,1441.5532
95813,1416.321
95814,1419.4855
95815,1393.4811
95816,1368.7123
95817,1369.1842
95818,1434.6602
95819,1731.4481
95820,1775.1124
95821,1811.7178
95822,1856.1847
95823,1935.576
95824,1895.7847
95825,1915.0249
95826,1937.5514
95827,2017.7095
95828,2026.0815
95829,2019.2561
95830,2019.2561
95831,1924.1592
95832,1812.1272
95833,1716.5723
95834,1646.0762
95835,1532.834
95836,1526.8206
95837,1501.5884
95838,1509.0142
95839,1626.954
95840,1788.0033
95841,1904.6171
95842,1959.2854
95843,2060.0276
95844,2103.6921
95845,2140.2974
95846,2184.7637
95847,2264.155
95848,2224.3638
95849,2243.6042
95850,2243.6042
95851,2276.1223
95852,2276.1223
95853,2264.5417
95854,2264.5417
95855,2141.5742
95856,2024.6029
95857,1781.2302
95858,1692.3973
95859,1613.5162
95860,1589.1064
95861,1563.8743
95862,1571.3
95863,1676.8331
95864,1770.196
95865,1906.5802
95866,1972.2847
95867,2037.9647
95868,2099.2632
95869,2135.8684
95870,2201.4229
95871,2295.5413
95872,2255.75
95873,2274.9905
95874,2274.9905
95875,2292.7815
95876,2292.7815
95877,2281.201
95878,2281.201
95879,2151.7012
95880,2041.2621
95881,1789.2609
95882,1692.3973
95883,1613.5162
95884,1589.1064
95885,1563.8743
95886,1571.3
95887,1676.8331
95888,1770.196
95889,1906.5802
95890,1972.2847
95891,2037.9647
95892,2099.2632
95893,2135.8684
95894,2201.4229
95895,2295.5413
95896,2255.75
95897,2274.9905
95898,2274.9905
95899,2292.7815
95900,2292.7815
95901,2281.201
95902,2281.201
95903,2151.7012
95904,2041.2621
95905,1789.2609
95906,1698.4064
95907,1619.5253
95908,1595.1155
95909,1569.8833
95910,1577.3091
95911,1676.8331
95912,1770.196
95913,1906.5802
95914,1972.2847
95915,2037.9647
95916,2099.2632
95917,2135.8684
95918,2201.4229
95919,2295.5413
95920,2255.75
95921,2274.9905
95922,2274.9905
95923,2292.7815
95924,2292.7815
95925,2281.201
95926,2281.201
95927,2151.7012
95928,2041.2621
95929,1756.3446
95930,1654.1066
95931,1590.0048
95932,1565.595
95933,1540.3628
95934,1545.1727
95935,1621.0985
95936,1714.4614
95937,1850.8456
95938,1919.7559
95939,1985.4358
95940,2046.7339
95941,2083.339
95942,2145.6882
95943,2239.8064
95944,2200.0151
95945,2204.86
95946,2204.86
95947,2206.6362
95948,2206.6362
95949,2195.0557
95950,2195.0557
95951,2050.2273
95952,1927.8722
95953,1703.808
95954,1570.8121
95955,1485.5724
95956,1472.1654
95957,1446.9332
95958,1451.7432
95959,1449.7952
95960,1455.5983
95961,1533.898
95962,1607.1564
95963,1714.0267
95964,1757.691
95965,1794.2964
95966,1835.5575
95967,1936.3594
95968,1903.927
95969,1923.1672
95970,1927.8472
95971,1915.581
95972,1915.581
95973,1904.0006
95974,1904.0006
95975,1763.6578
95976,1682.3759
95977,1597.7996
95978,1505.6853
95979,1423.4612
95980,1421.4453
95981,1396.2131
95982,1399.3776
95983,1373.3732
95984,1361.3044
95985,1380.2498
95986,1445.7257
95987,1671.9221
95988,1715.5864
95989,1752.1918
95990,1796.6587
95991,1876.05
95992,1836.2587
95993,1855.4989
95994,1878.0254
95995,1958.1835
95996,1966.5555
95997,1959.7301
95998,1959.7301
95999,1864.6332
96000,1752.6012
96001,1634.9231
96002,1564.427
96003,1495.004
96004,1488.9906
96005,1463.7584
96006,1471.1842
96007,1589.124
96008,1695.4677
96009,1830.5548
96010,1885.2231
96011,1946.8436
96012,1990.5079
96013,2027.1133
96014,2071.58
96015,2150.9714
96016,2111.1802
96017,2130.4207
96018,2130.4207
96019,2162.9387
96020,2162.9387
96021,2151.3582
96022,2151.3582
96023,2010.6688
96024,1893.6971
96025,1652.5588
96026,1563.726
96027,1499.6996
96028,1475.2898
96029,1475.2898
96030,1482.7156
96031,1588.2487
96032,1697.5597
96033,1833.9438
96034,1899.6483
96035,1944.6802
96036,1970.3682
96037,2006.9735
96038,2067.2812
96039,2095.966
96040,2079.8748
96041,2099.1152
96042,2099.1152
96043,2107.9333
96044,2107.9333
96045,2103.8125
96046,2103.8125
96047,1973.7736
96048,1839.3881
96049,1660.5895
96050,1563.726
96051,1499.6996
96052,1475.2898
96053,1475.2898
96054,1482.7156
96055,1588.2487
96056,1697.5597
96057,1833.9438
96058,1899.6483
96059,1944.6802
96060,1970.3682
96061,2006.9735
96062,2067.2812
96063,2095.966
96064,2079.8748
96065,2099.1152
96066,2099.1152
96067,2107.9333
96068,2107.9333
96069,2103.8125
96070,2103.8125
96071,1973.7736
96072,1839.3881
96073,1660.5895
96074,1569.735
96075,1505.7086
96076,1481.2988
96077,1481.2988
96078,1488.7246
96079,1588.2487
96080,1697.5597
96081,1833.9438
96082,1899.6483
96083,1944.6802
96084,1970.3682
96085,2006.9735
96086,2067.2812
96087,2095.966
96088,2079.8748
96089,2099.1152
96090,2099.1152
96091,2107.9333
96092,2107.9333
96093,2103.8125
96094,2103.8125
96095,1973.7736
96096,1839.3881
96097,1635.081
96098,1532.843
96099,1483.596
96100,1459.1862
96101,1459.1862
96102,1463.9961
96103,1539.9219
96104,1649.2329
96105,1785.6171
96106,1854.5273
96107,1899.5592
96108,1925.2472
96109,1961.8525
96110,2018.9545
96111,2047.6394
96112,2031.5482
96113,2036.3932
96114,2036.3932
96115,2029.1963
96116,2029.1963
96117,2019.6364
96118,2019.6364
96119,1879.7069
96120,1733.406
96121,1614.9263
96122,1481.9305
96123,1411.5454
96124,1398.1384
96125,1398.1384
96126,1402.9484
96127,1401.0004
96128,1451.4354
96129,1529.7351
96130,1602.9935
96131,1689.2158
96132,1714.9038
96133,1751.5092
96134,1789.8029
96135,1839.8982
96136,1831.1661
96137,1850.4064
96138,1855.0863
96139,1819.1199
96140,1819.1199
96141,1809.5599
96142,1809.5599
96143,1692.9252
96144,1587.6973
96145,1565.4371
96146,1473.3229
96147,1391.0988
96148,1389.0829
96149,1389.0829
96150,1392.2473
96151,1366.2429
96152,1357.1416
96153,1382.6921
96154,1434.5934
96155,1640.1416
96156,1665.8296
96157,1709.4044
96158,1750.9039
96159,1779.5887
96160,1763.4977
96161,1782.7379
96162,1825.3258
96163,1881.7836
96164,1890.1556
96165,1890.79
96166,1890.79
96167,1793.9005
96168,1657.9225
96169,1620.2827
96170,1549.1693
96171,1479.7463
96172,1473.7329
96173,1473.7329
96174,1481.776
96175,1599.7158
96176,1709.0269
96177,1850.7192
96178,1891.8129
96179,1953.4333
96180,1979.1213
96181,2022.6962
96182,2064.1956
96183,2092.8806
96184,2076.7893
96185,2096.0298
96186,2096.0298
96187,2104.8477
96188,2104.8477
96189,2100.7268
96190,2100.7268
96191,1996.0283
96192,1855.1107
96193,1643.6888
96194,1554.2386
96195,1490.2123
96196,1465.8025
96197,1465.8025
96198,1473.8456
96199,1579.3787
96200,1688.6897
96201,1831.6791
96202,1883.8088
96203,1928.8407
96204,1954.5287
96205,1998.1035
96206,2058.4111
96207,2087.096
96208,2071.0051
96209,2090.245
96210,2090.245
96211,2099.0632
96212,2099.0632
96213,2094.9424
96214,2094.9424
96215,1964.9036
96216,1830.5181
96217,1651.7195
96218,1554.2386
96219,1490.2123
96220,1465.8025
96221,1465.8025
96222,1473.8456
96223,1579.3787
96224,1688.6897
96225,1831.6791
96226,1883.8088
96227,1928.8407
96228,1954.5287
96229,1998.1035
96230,2058.4111
96231,2087.096
96232,2071.0051
96233,2090.245
96234,2090.245
96235,2099.0632
96236,2099.0632
96237,2094.9424
96238,2094.9424
96239,1964.9036
96240,1830.5181
96241,1651.7195
96242,1560.2477
96243,1496.2213
96244,1471.8115
96245,1471.8115
96246,1479.8546
96247,1579.3787
96248,1688.6897
96249,1831.6791
96250,1883.8088
96251,1928.8407
96252,1954.5287
96253,1998.1035
96254,2058.4111
96255,2087.096
96256,2071.0051
96257,2090.245
96258,2090.245
96259,2099.0632
96260,2099.0632
96261,2094.9424
96262,2094.9424
96263,1964.9036
96264,1830.5181
96265,1619.0914
96266,1516.2361
96267,1466.989
96268,1442.5792
96269,1442.5792
96270,1448.0065
96271,1523.9323
96272,1633.2433
96273,1776.2327
96274,1831.5682
96275,1856.0857
96276,1881.7737
96277,1925.3485
96278,1982.4504
96279,2011.1353
96280,1995.0442
96281,1999.8892
96282,1999.8892
96283,1992.6923
96284,1992.6923
96285,1983.1323
96286,1983.1323
96287,1868.833
96288,1706.4243
96289,1629.9437
96290,1496.3307
96291,1425.9456
96292,1412.5386
96293,1412.5386
96294,1417.9658
96295,1424.8517
96296,1475.2867
96297,1560.1917
96298,1619.8754
96299,1685.5833
96300,1711.2712
96301,1754.8461
96302,1784.3059
96303,1834.4012
96304,1833.6146
96305,1852.8549
96306,1857.5348
96307,1800.902
96308,1800.902
96309,1824.4132
96310,1824.4132
96311,1713.0583
96312,1591.7227
96313,1550.3014
96314,1450.2255
96315,1368.0013
96316,1365.9855
96317,1365.9855
96318,1369.7672
96319,1352.5967
96320,1343.4954
96321,1369.0459
96322,1420.9471
96323,1605.981
96324,1631.669
96325,1675.2438
96326,1707.9094
96327,1736.5942
96328,1735.8076
96329,1755.0479
96330,1797.6357
96331,1826.0681
96332,1841.7845
96333,1875.4901
96334,1875.4901
96335,1762.1838
96336,1643.3855
96337,1590.6504
96338,1519.537
96339,1450.114
96340,1444.1006
96341,1444.1006
96342,1452.1437
96343,1578.9174
96344,1708.8032
96345,1834.5939
96346,1875.6875
96347,1916.7936
96348,1942.4816
96349,1959.6224
96350,1991.9506
96351,2020.6354
96352,2019.8488
96353,2029.4586
96354,2029.4586
96355,2024.8326
96356,2024.8326
96357,2053.7832
96358,2053.7832
96359,1949.8151
96360,1826.0771
96361,1635.4763
96362,1546.0261
96363,1481.9998
96364,1457.59
96365,1457.59
96366,1465.633
96367,1580.0
96368,1709.8859
96369,1836.9735
96370,1889.1033
96371,1903.1985
96372,1928.8865
96373,1946.0273
96374,1978.3555
96375,2007.0403
96376,2006.2537
96377,2015.8635
96378,2015.8635
96379,2011.2377
96380,2011.2377
96381,2040.1881
96382,2040.1881
96383,1936.2201
96384,1812.482
96385,1643.507
96386,1546.0261
96387,1481.9998
96388,1457.59
96389,1457.59
96390,1465.633
96391,1580.0
96392,1709.8859
96393,1836.9735
96394,1889.1033
96395,1903.1985
96396,1928.8865
96397,1946.0273
96398,1978.3555
96399,2007.0403
96400,2006.2537
96401,2015.8635
96402,2015.8635
96403,2011.2377
96404,2011.2377
96405,2040.1881
96406,2040.1881
96407,1936.2201
96408,1812.482
96409,1631.0854
96410,1540.231
96411,1476.2046
96412,1451.7948
96413,1451.7948
96414,1459.2206
96415,1567.5785
96416,1697.4644
96417,1824.552
96418,1876.6818
96419,1890.777
96420,1916.465
96421,1933.6058
96422,1965.934
96423,1994.6188
96424,1993.8322
96425,2003.442
96426,2003.442
96427,1998.8162
96428,1998.8162
96429,2027.7667
96430,2027.7667
96431,1918.1782
96432,1790.5382
96433,1575.7736
96434,1473.5355
96435,1424.2885
96436,1399.8787
96437,1399.8787
96438,1404.6886
96439,1567.7307
96440,1697.6166
96441,1824.7042
96442,1880.0398
96443,1894.135
96444,1919.823
96445,1936.9639
96446,1966.0862
96447,1994.771
96448,1993.9844
96449,2042.1584
96450,2042.1584
96451,1985.7054
96452,1985.7054
96453,2009.2167
96454,2009.2167
96455,1893.3754
96456,1676.9136
96457,1623.1069
96458,1490.1112
96459,1419.7261
96460,1406.3191
96461,1406.3191
96462,1411.129
96463,1496.2974
96464,1567.3073
96465,1636.3104
96466,1695.9941
96467,1761.702
96468,1787.39
96469,1804.5309
96470,1833.6532
96471,1852.5999
96472,1851.8132
96473,1914.3826
96474,1919.0625
96475,1872.3477
96476,1872.3477
96477,1895.8589
96478,1895.8589
96479,1784.504
96480,1609.1152
96481,1511.7733
96482,1419.659
96483,1337.4349
96484,1335.4191
96485,1335.4191
96486,1338.5835
96487,1321.413
96488,1332.8865
96489,1342.5353
96490,1394.4365
96491,1560.6843
96492,1586.3723
96493,1603.5132
96494,1654.6273
96495,1683.3121
96496,1682.5255
96497,1682.5078
96498,1725.0957
96499,1794.8844
96500,1803.2565
96501,1836.962
96502,1836.962
96503,1723.6558
96504,1595.3351
96505,1566.6189
96506,1496.1228
96507,1426.6998
96508,1420.6864
96509,1420.6864
96510,1428.1122
96511,1554.8859
96512,1684.7717
96513,1810.5624
96514,1851.656
96515,1873.9761
96516,1899.6641
96517,1916.8049
96518,1967.9191
96519,1996.6039
96520,1995.8173
96521,1995.7996
96522,1995.7996
96523,2000.8011
96524,2000.8011
96525,2029.7517
96526,2029.7517
96527,1925.7836
96528,1792.5233
96529,1640.3419
96530,1551.509
96531,1487.4827
96532,1463.0729
96533,1463.0729
96534,1470.4987
96535,1584.8656
96536,1714.7515
96537,1841.8391
96538,1893.9689
96539,1908.0641
96540,1933.7521
96541,1950.893
96542,1983.2211
96543,2011.9059
96544,2011.1193
96545,2006.0852
96546,2006.0852
96547,2016.1033
96548,2016.1033
96549,2045.0538
96550,2045.0538
96551,1941.0857
96552,1807.8253
96553,1648.3726
96554,1551.509
96555,1487.4827
96556,1463.0729
96557,1463.0729
96558,1470.4987
96559,1584.8656
96560,1714.7515
96561,1841.8391
96562,1893.9689
96563,1908.0641
96564,1933.7521
96565,1950.893
96566,1983.2211
96567,2011.9059
96568,2002.8365
96569,1997.8025
96570,1997.8025
96571,2016.1033
96572,2016.1033
96573,2045.0538
96574,2045.0538
